stop_id,stop_name,stop_lat,stop_lon
226,"Rodovia Raposo Tavares - SP 270, km 23,7",-23.593826,-46.837791
227,"Rodovia Raposo Tavares, km 23,2 - Shopping Granja Viana",-23.591767,-46.833515
228,"Rodovia Raposo Tavares, km 22,6",-23.590539,-46.82869
229,"SP-270 Rod. Raposo Tavares, km 22,2 leste - Jardim Barbacena, São Paulo - SP, 06710-675, Brasil",-23.590896,-46.824809
230,"Rodovia Raposo Tavares, km 21,6",-23.591305,-46.818798
231,"Rodovia Raposo Tavares, km 21,0",-23.590389,-46.814094
232,"SP-270 Rod. Raposo Tavares, km 19,7 leste - Parque Ipe, São Paulo - SP, 05571-010, Brasil",-23.59291,-46.802151
233,"Rodovia Raposo Tavares, km 19,0",-23.589778,-46.795632
234,"Rodovia Raposo Tavares, km 18,6",-23.588146,-46.792865
235,"Av. Valeriano De Souza - Jardim São Jorge, São Paulo - SP, 05568-250, Brasil",-23.586451,-46.789953
236,"Rod. Raposo Tavares, km 17,9 leste",-23.584733,-46.786706
237,"Rodovia Raposo Tavares, km 17,1 leste - Jardim Cláudia, São Paulo - SP, 05577-200, Brasil",-23.583914,-46.779253
238,"Rodovia Raposo Tavares - SP 270, km 16,4",-23.583282,-46.772539
239,"Rodovia Raposo Tavares - SP 270, km 16,0 - Decathlon",-23.584382,-46.768315
240,"Rodovia Raposo Tavares - SP 270, km 14,8 - Spani Atacadista",-23.586699,-46.757168
241,"Rodovia Raposo Tavares - SP 270, km 14,5 - Raposo Shopping",-23.586669,-46.75112
242,"Rodovia Raposo Tavares - SP 270, km 14,0 - Extra Hipermercado",-23.585801,-46.746924
243,"Avenida Professor Máximo Ribeiro Nunes, 1013",-23.585318,-46.738577
244,"Rodovia Raposo Tavares, km 12,0 - Habib´s",-23.581677,-46.730974
245,"Rodovia Raposo Tavares, km 11,3",-23.578196,-46.725932
246,"Rodovia Raposo Tavares, km 11,0",-23.577558,-46.723746
247,"Rodovia Raposo Tavares, km 10,3",-23.575751,-46.717644
252,"Rua Jaime Pinheiro Guimarães, 1-35",-23.993178,-46.487324
253,"Av. Teresina, 475 - Samarita, São Vicente - SP, 11345-060, Brasil",-23.991702,-46.478397
254,Avenida Teresina (oposto ao nº 300),-23.991899,-46.476298
255,"Avenida Teresina, 145",-23.991145,-46.47399
256,"Rua Dilma Taipina Pedro, 125 - Jardim Rio Negro, São Vicente - SP, 11345-412, Brasil",-23.990181,-46.472389
257,"Rua Jequié, 622",-23.988058,-46.471159
260,"Av. Quarentenário, 705 - Quarentenário, São Vicente - SP, 11347-420, Brasil",-23.983699,-46.459967
261,"Av. Quarentenário, 275 - Quarentenário, São Vicente - SP, 11347-470, Brasil",-23.982798,-46.457385
262,"Av. Quarentenário, 189 - Quarentenário, São Vicente - SP, 11347-520, Brasil",-23.981905,-46.454883
269,"Rua Jacob Emmerich, 1151 - Parque Bitaru",-23.965068,-46.391992
273,"Avenida Antônio Emmerich, 292",-23.962578,-46.37982
274,"Avenida Antônio Emmerich, 504",-23.961461,-46.377923
275,"Avenida Antônio Emmerich, 832",-23.959287,-46.376326
276,"Avenida Antônio Emmerich, 1170",-23.956427,-46.375355
278,"Avenida Antônio Emmerich, 1388",-23.954475,-46.37467
279,"Avenida Antônio Emmerich, 1666",-23.952129,-46.373861
280,"Av. Nossa Senhora de Fátima, 927 - Saboó, Santos - SP, 11085-203, Brasil",-23.94994,-46.372226
281,"Avenida Nossa Senhora de Fátima, 899",-23.948689,-46.371182
282,"Avenida Nossa Senhora de Fátima, 817",-23.946527,-46.369459
284,"Avenida Nossa Senhora de Fátima, 625",-23.943733,-46.367196
285,"Avenida Nossa Senhora de Fátima, 551",-23.941983,-46.365784
286,"Avenida Nossa Senhora de Fátima, 495",-23.940539,-46.364631
287,"Avenida Nossa Senhora de Fátima, 353",-23.936842,-46.362824
288,"Avenida Nossa Senhora de Fátima, 271",-23.934779,-46.361184
289,"Avenida Nossa Senhora de Fátima, 103",-23.932533,-46.357206
292,"Avenida Martins Fontes, 1441",-23.930528,-46.352435
294,"Avenida Martins Fontes, 815 (Cemitério da Filosofia)",-23.930665,-46.346852
295,"Avenida Martins Fontes, 225",-23.929929,-46.34117
296,"Avenida Getúlio Dornelles Vargas, 711",-23.932309,-46.337644
297,"Avenida Pres. Getúlio Dornelles Vargas, 501",-23.933845,-46.33604
299,"Praça Correia de Mello, 40 (Colégio Barnabé)",-23.937094,-46.327961
301,"Praça Patriarca José Bonifácio (Fórum), 55",-23.937558,-46.325099
302,"Av. São Francisco, 288 - Centro, Santos - SP, 11013-202, Brasil",-23.938058,-46.322879
303,"Av. São Francisco, 360 - Vila Nova, Santos - SP, 11013-201, Brasil",-23.938408,-46.321176
304,"Avenida São Francisco, 420",-23.938762,-46.319388
306,Rua Doutor Cochrane (oposto ao nº 24),-23.934774,-46.317872
